# Generated by matlabSample/mainHCW.m
# HCW relative motion (radial, along-track, cross-track) [km], identity attitude
time_s,x,y,z,qx,qy,qz,qw
71770,2.48958044991939,18.6722521138789,4.97916089983879,0,0,0,1
71780,2.49274176014865,18.668618924719,4.9854835202973,0,0,0,1
71790,2.49590174484764,18.6649811259696,4.99180348969528,0,0,0,1
71800,2.49906040233609,18.661338719565,4.99812080467218,0,0,0,1
71810,2.50221773093443,18.6576917074422,5.00443546186886,0,0,0,1
71820,2.5053737289638,18.6540400915402,5.0107474579276,0,0,0,1
71830,2.50852839474604,18.6503838738009,5.01705678949208,0,0,0,1
71840,2.51168172660369,18.6467230561683,5.02336345320739,0,0,0,1
71850,2.51483372286002,18.6430576405892,5.02966744572004,0,0,0,1
71860,2.51798438183897,18.6393876290125,5.03596876367794,0,0,0,1
71870,2.5211337018652,18.6357130233899,5.04226740373041,0,0,0,1
71880,2.52428168126409,18.6320338256751,5.0485633625282,0,0,0,1
71890,2.52742831836171,18.6283500378248,5.05485663672344,0,0,0,1
71900,2.53057361148484,18.6246616617976,5.06114722296969,0,0,0,1
71910,2.53371755896127,18.6209686995547,5.06743511792255,0,0,0,1
71920,2.53686015911964,18.6172711530591,5.07372031823928,0,0,0,1
71930,2.54000141028859,18.6135690242772,5.08000282057718,0,0,0,1
71940,2.54314131079751,18.6098623151782,5.08628262159502,0,0,0,1
71950,2.54627985897652,18.6061510277331,5.09255971795304,0,0,0,1
71960,2.54941705315648,18.6024351639158,5.09883410631296,0,0,0,1
71970,2.55255289166899,18.5987147257024,5.105105783338,0,0,0,1
71980,2.55568737284641,18.5949897150713,5.11137474569283,0,0,0,1
71990,2.55882049502181,18.5912601340037,5.11764099004363,0,0,0,1
72000,2.56195225652902,18.5875259844828,5.12390451305805,0,0,0,1
72010,2.56508265570262,18.5837872684944,5.13016531140524,0,0,0,1
72020,2.5682116908779,18.5800439880266,5.13642338175581,0,0,0,1
72030,2.57133936039092,18.5762961450701,5.14267872078185,0,0,0,1
72040,2.57446566257848,18.5725437416178,5.14893132515696,0,0,0,1
72050,2.5775905957781,18.5687867796652,5.1551811915562,0,0,0,1
72060,2.58071415832805,18.5650252612101,5.16142831665611,0,0,0,1
72070,2.58383634856736,18.5612591882526,5.16767269713473,0,0,0,1
72080,2.58695716483578,18.5574885627954,5.17391432967157,0,0,0,1
72090,2.5900766054738,18.5537133868436,5.18015321094762,0,0,0,1
72100,2.59319466882267,18.5499336624045,5.18638933764535,0,0,0,1
72110,2.59631135322437,18.5461493914881,5.19262270644874,0,0,0,1
72120,2.59942665702161,18.5423605761066,5.19885331404322,0,0,0,1
72130,2.60254057855785,18.5385672182747,5.20508115711571,0,0,0,1
72140,2.60565311617731,18.5347693200095,5.21130623235462,0,0,0,1
72150,2.60876426822492,18.5309668833304,5.21752853644984,0,0,0,1
72160,2.61187403304637,18.5271599102594,5.22374806609274,0,0,0,1
72170,2.61498240898808,18.5233484028207,5.22996481797617,0,0,0,1
72180,2.61808939439723,18.5195323630412,5.23617878879447,0,0,0,1
72190,2.62119498762172,18.5157117929499,5.24238997524345,0,0,0,1
72200,2.6242991870102,18.5118866945783,5.24859837402041,0,0,0,1
72210,2.62740199091207,18.5080570699604,5.25480398182415,0,0,0,1
72220,2.63050339767745,18.5042229211326,5.26100679535491,0,0,0,1
72230,2.63360340565722,18.5003842501336,5.26720681131445,0,0,0,1
72240,2.636702013203,18.4965410590045,5.273404026406,0,0,0,1
72250,2.63979921866713,18.4926933497891,5.27959843733427,0,0,0,1
72260,2.64289502040272,18.4888411245332,5.28579004080545,0,0,0,1
72270,2.64598941676361,18.4849843852853,5.29197883352722,0,0,0,1
72280,2.64908240610436,18.4811231340962,5.29816481220873,0,0,0,1
72290,2.65217398678031,18.477257373019,5.30434797356063,0,0,0,1
72300,2.65526415714752,18.4733871041095,5.31052831429504,0,0,0,1
72310,2.65835291556278,18.4695123294256,5.31670583112557,0,0,0,1
72320,2.66144026038415,18.4656330510272,5.32288052076831,0,0,0,1
72330,2.66452618997014,18.4617492709766,5.32905237994028,0,0,0,1
72340,2.66761070267951,18.4578609913395,5.33522140535903,0,0,0,1
72350,2.67069379687184,18.4539682141837,5.34138759374368,0,0,0,1
72360,2.67377547090743,18.4500709415796,5.34755094181487,0,0,0,1
72370,2.67685572314741,18.4461691755997,5.35371144629483,0,0,0,1
72380,2.67993455195366,18.4422629183191,5.35986910390733,0,0,0,1
72390,2.68301195568884,18.4383521718151,5.36602391137768,0,0,0,1
72400,2.68608793271638,18.4344369381675,5.37217586543276,0,0,0,1
72410,2.6891624814005,18.4305172194582,5.37832496280101,0,0,0,1
72420,2.6922356001062,18.4265930177719,5.38447120021241,0,0,0,1
72430,2.69530728719924,18.4226643351952,5.39061457439849,0,0,0,1
72440,2.69837754104617,18.4187311738174,5.39675508209235,0,0,0,1
72450,2.70144636001431,18.41479353573,5.40289272002863,0,0,0,1
72460,2.70451374247176,18.4108514230269,5.40902748494353,0,0,0,1
72470,2.7075796867874,18.4069048378044,5.41515937357481,0,0,0,1
72480,2.71064419133089,18.4029537821612,5.42128838266178,0,0,0,1
72490,2.71370725447264,18.3989982581981,5.4274145089453,0,0,0,1
72500,2.71676887458388,18.3950382680186,5.43353774916777,0,0,0,1
72510,2.71982905003659,18.3910738137283,5.43965810007318,0,0,0,1
72520,2.72288777920352,18.3871048974355,5.44577555840704,0,0,0,1
72530,2.72594506045822,18.3831315212504,5.45189012091644,0,0,0,1
72540,2.729000892175,18.379153687286,5.45800178435,0,0,0,1
72550,2.73205527272895,18.3751713976574,5.46411054545791,0,0,0,1
72560,2.73510820049595,18.3711846544821,5.47021640099191,0,0,0,1
72570,2.73815967385264,18.3671934598801,5.47631934770529,0,0,0,1
72580,2.74120969117644,18.3631978159736,5.4824193823529,0,0,0,1
72590,2.74425825084556,18.3591977248872,5.48851650169113,0,0,0,1
72600,2.74730535123897,18.355193188748,5.49461070247796,0,0,0,1
72610,2.75035099073643,18.3511842096853,5.50070198147287,0,0,0,1
72620,2.75339516771847,18.3471707898307,5.50679033543694,0,0,0,1
72630,2.75643788056639,18.3431529313185,5.51287576113279,0,0,0,1
72640,2.75947912766228,18.339130636285,5.51895825532457,0,0,0,1
72650,2.76251890738901,18.335103906869,5.52503781477803,0,0,0,1
72660,2.76555721813021,18.3310727452118,5.53111443626043,0,0,0,1
72670,2.7685940582703,18.3270371534568,5.53718811654061,0,0,0,1
72680,2.77162942619447,18.3229971337499,5.54325885238896,0,0,0,1
72690,2.7746633202887,18.3189526882395,5.54932664057741,0,0,0,1
72700,2.77769573893972,18.3149038190762,5.55539147787946,0,0,0,1
72710,2.78072668053507,18.3108505284128,5.56145336107015,0,0,0,1
72720,2.78375614346305,18.3067928184049,5.5675122869261,0,0,0,1
72730,2.78678412611298,18.3027306912097,5.57356825222598,0,0,0,1
72740,2.78981062687527,18.2986641489865,5.57962125375055,0,0,0,1
72750,2.79283564414032,18.2945931938979,5.58567128828064,0,0,0,1
72760,2.7958591762993,18.2905178281092,5.5917183525986,0,0,0,1
72770,2.79888122174421,18.2864380537877,5.59776244348843,0,0,0,1
72780,2.80190177886786,18.2823538731031,5.60380355773573,0,0,0,1
72790,2.80492084606386,18.2782652882273,5.60984169212773,0,0,0,1
72800,2.80793842172665,18.2741723013348,5.61587684345331,0,0,0,1
72810,2.81095450425147,18.2700749146023,5.62190900850295,0,0,0,1
72820,2.81396909203438,18.2659731302086,5.62793818406876,0,0,0,1
72830,2.81698218347223,18.261866950335,5.63396436694447,0,0,0,1
72840,2.81999377696273,18.2577563771652,5.63998755392546,0,0,0,1
72850,2.82300387090435,18.2536414128851,5.6460077418087,0,0,0,1
72860,2.8260124636964,18.2495220596828,5.65202492739281,0,0,0,1
72870,2.82901955373901,18.245398319749,5.65803910747803,0,0,0,1
72880,2.8320251394331,18.2412701952765,5.66405027886621,0,0,0,1
72890,2.83502921918042,18.2371376884605,5.67005843836085,0,0,0,1
72900,2.83803179138352,18.2330008014985,5.67606358276706,0,0,0,1
72910,2.84103285444578,18.2288595365902,5.68206570889157,0,0,0,1
72920,2.84403240677137,18.2247138959378,5.68806481354275,0,0,0,1
72930,2.84703044676529,18.2205638817457,5.69406089353058,0,0,0,1
72940,2.85002697283334,18.2164094962208,5.70005394566669,0,0,0,1
72950,2.85302198338214,18.2122507415719,5.7060439667643,0,0,0,1
72960,2.85601547681913,18.2080876200106,5.71203095363827,0,0,0,1
72970,2.85900745155255,18.2039201337505,5.7180149031051,0,0,0,1
72980,2.86199790599145,18.1997482850076,5.7239958119829,0,0,0,1
72990,2.8649868385457,18.1955720760002,5.72997367709141,0,0,0,1
73000,2.86797424762599,18.1913915089491,5.73594849525199,0,0,0,1
73010,2.87096013164381,18.1872065860771,5.74192026328762,0,0,0,1
73020,2.87394448901146,18.1830173096096,5.74788897802293,0,0,0,1
73030,2.87692731814207,18.178823681774,5.75385463628414,0,0,0,1
73040,2.87990861744956,18.1746257048004,5.75981723489913,0,0,0,1
73050,2.88288838534868,18.1704233809209,5.76577677069737,0,0,0,1
73060,2.88586662025499,18.16621671237,5.77173324050999,0,0,0,1
73070,2.88884332058486,18.1620057013847,5.77768664116972,0,0,0,1
73080,2.89181848475546,18.157790350204,5.78363696951092,0,0,0,1
73090,2.89479211118479,18.1535706610694,5.78958422236959,0,0,0,1
73100,2.89776419829166,18.1493466362249,5.79552839658333,0,0,0,1
73110,2.90073474449569,18.1451182779163,5.80146948899139,0,0,0,1
73120,2.90370374821731,18.1408855883922,5.80740749643463,0,0,0,1
73130,2.90667120787776,18.1366485699034,5.81334241575553,0,0,0,1
73140,2.9096371218991,18.1324072247028,5.81927424379822,0,0,0,1
73150,2.91260148870459,18.1281615550452,5.82520297740919,0,0,0,1
73160,2.91556430671831,18.1239115631877,5.83112861343663,0,0,0,1
73170,2.91852557436451,18.1196572513905,5.83705114872903,0,0,0,1
73180,2.92148529006827,18.1153986219163,5.84297058013654,0,0,0,1
73190,2.92444345225551,18.1111356770299,5.84888690451103,0,0,0,1
73200,2.92740005935302,18.1068684189984,5.85480011870605,0,0,0,1
73210,2.93035510978842,18.1025968500913,5.86071021957685,0,0,0,1
73220,2.93330860199019,18.0983209725802,5.86661720398038,0,0,0,1
73230,2.93626053438763,18.0940407887389,5.87252106877527,0,0,0,1
73240,2.93921090541093,18.0897563008438,5.87842181082187,0,0,0,1
73250,2.9421597134911,18.0854675111732,5.88431942698221,0,0,0,1
73260,2.94510695706,18.0811744220079,5.89021391412001,0,0,0,1
73270,2.94805263455035,18.0768770356308,5.8961052691007,0,0,0,1
73280,2.9509967443957,18.0725753543271,5.9019934887914,0,0,0,1
73290,2.95393928503046,18.0682693803844,5.90787857006092,0,0,0,1
73300,2.95688025488989,18.0639591160924,5.91376050977978,0,0,0,1
73310,2.95981965241008,18.0596445637432,5.91963930482017,0,0,0,1
73320,2.962757476028,18.0553257256311,5.925514952056,0,0,0,1
73330,2.96569372418143,18.0510026040525,5.93138744836287,0,0,0,1
73340,2.96862839530903,18.0466752013064,5.93725679061807,0,0,0,1
73350,2.97156148785029,18.0423435196938,5.94312297570058,0,0,0,1
73360,2.97449300024554,18.0380075615181,5.94898600049109,0,0,0,1
73370,2.97742293093599,18.0336673290849,5.95484586187199,0,0,0,1
73380,2.98035127836367,18.0293228247021,5.96070255672734,0,0,0,1
73390,2.98327804097145,18.0249740506797,5.96655608194291,0,0,0,1
73400,2.98620321720308,18.0206210093303,5.97240643440617,0,0,0,1
73410,2.98912680550314,18.0162637029685,5.97825361100629,0,0,0,1
73420,2.99204880431705,18.0119021339112,5.98409760863411,0,0,0,1
73430,2.9949692120911,18.0075363044776,5.9899384241822,0,0,0,1
73440,2.99788802727239,18.0031662169892,5.99577605454479,0,0,0,1
73450,3.00080524830892,17.9987918737698,6.00161049661784,0,0,0,1
73460,3.00372087364949,17.9944132771452,6.00744174729898,0,0,0,1
73470,3.00663490174377,17.9900304294438,6.01326980348755,0,0,0,1
73480,3.00954733104228,17.9856433329961,6.01909466208457,0,0,0,1
73490,3.01245815999638,17.9812519901348,6.02491631999277,0,0,0,1
73500,3.01536738705829,17.9768564031951,6.03073477411658,0,0,0,1
73510,3.01827501068105,17.9724565745142,6.03655002136211,0,0,0,1
73520,3.02118102931858,17.9680525064317,6.04236205863718,0,0,0,1
73530,3.02408544142564,17.9636442012894,6.04817088285128,0,0,0,1
73540,3.02698824545781,17.9592316614314,6.05397649091563,0,0,0,1
73550,3.02988943987156,17.9548148892042,6.05977887974313,0,0,0,1
73560,3.03278902312418,17.9503938869564,6.06557804624836,0,0,0,1
73570,3.03568699367394,17.9459686570385,6.07137398734789,0,0,0,1
73580,3.0385833499805,17.9415392018027,6.07716669996102,0,0,0,1
73590,3.04147809050356,17.9371055236046,6.08295618100712,0,0,0,1
73600,3.04437121370355,17.9326676248022,6.08874242740711,0,0,0,1
73610,3.04726271804182,17.9282255077556,6.09452543608365,0,0,0,1
73620,3.05015260198057,17.9237791748274,6.10030520396115,0,0,0,1
73630,3.05304086398291,17.9193286283822,6.10608172796582,0,0,0,1
73640,3.0559275025128,17.9148738707868,6.11185500502561,0,0,0,1
73650,3.05881251603511,17.9104149044104,6.11762503207024,0,0,0,1
73660,3.06169590301559,17.9059517316241,6.12339180603119,0,0,0,1
73670,3.06457766192086,17.9014843548015,6.12915532384173,0,0,0,1
73680,3.06745779121843,17.8970127763182,6.13491558243688,0,0,0,1
73690,3.0703362893767,17.8925369985522,6.1406725787534,0,0,0,1
73700,3.07321315486493,17.8880570238836,6.14642630972986,0,0,0,1
73710,3.07608838615328,17.8835728546947,6.15217677230657,0,0,0,1
73720,3.0789619817128,17.8790844933701,6.15792396342561,0,0,0,1
73730,3.08183394001541,17.8745919422965,6.16366788003082,0,0,0,1
73740,3.0847042595339,17.8700952038628,6.16940851906781,0,0,0,1
73750,3.08757293874198,17.8655942804602,6.17514587748396,0,0,0,1
73760,3.0904399761142,17.8610891744822,6.18087995222842,0,0,0,1
73770,3.09330537012603,17.8565798883242,6.18661074025207,0,0,0,1
73780,3.0961691192538,17.8520664243841,6.19233823850761,0,0,0,1
73790,3.09903122197473,17.8475487850619,6.19806244394946,0,0,0,1
73800,3.10189167676691,17.8430269727598,6.20378335353382,0,0,0,1
73810,3.10475048210933,17.8385009898822,6.20950096421867,0,0,0,1
73820,3.10760763648187,17.8339708388359,6.21521527296374,0,0,0,1
73830,3.11046313836526,17.8294365220295,6.22092627673052,0,0,0,1
73840,3.11331698624114,17.8248980418742,6.22663397248229,0,0,0,1
73850,3.11616917859202,17.8203554007833,6.23233835718405,0,0,0,1
73860,3.11901971390131,17.8158086011722,6.23803942780262,0,0,0,1
73870,3.12186859065327,17.8112576454586,6.24373718130655,0,0,0,1
73880,3.12471580733308,17.8067025360624,6.24943161466617,0,0,0,1
73890,3.12756136242678,17.8021432754058,6.25512272485356,0,0,0,1
73900,3.13040525442129,17.797579865913,6.26081050884258,0,0,0,1
73910,3.13324748180442,17.7930123100105,6.26649496360885,0,0,0,1
73920,3.13608804306488,17.7884406101272,6.27217608612976,0,0,0,1
73930,3.13892693669223,17.7838647686939,6.27785387338446,0,0,0,1
73940,3.14176416117693,17.7792847881439,6.28352832235386,0,0,0,1
73950,3.14459971501032,17.7747006709124,6.28919943002065,0,0,0,1
73960,3.14743359668463,17.7701124194371,6.29486719336928,0,0,0,1
73970,3.15026580469297,17.7655200361578,6.30053160938595,0,0,0,1
73980,3.15309633752932,17.7609235235164,6.30619267505864,0,0,0,1
73990,3.15592519368855,17.7563228839572,6.3118503873771,0,0,0,1
74000,3.1587523716666,17.7517181199263,6.31750474333322,0,0,0,1
74010,3.16157786996075,17.7471092338711,6.32315573992151,0,0,0,1
74020,3.16440168706832,17.7424962282427,6.32880337413666,0,0,0,1
74030,3.16722382148748,17.7378791054946,6.33444764297498,0,0,0,1
74040,3.17004427171731,17.7332578680822,6.34008854343463,0,0,0,1
74050,3.17286303625781,17.7286325184634,6.34572607251562,0,0,0,1
74060,3.17568011360988,17.7240030590979,6.35136022721977,0,0,0,1
74070,3.17849550227537,17.7193694924477,6.35699100455074,0,0,0,1
74080,3.18130920075701,17.7147318209771,6.36261840151403,0,0,0,1
74090,3.18412120755848,17.7100900471523,6.36824241511698,0,0,0,1
74100,3.18693152118437,17.7054441734418,6.37386304236874,0,0,0,1
74110,3.18974014014016,17.7007942023163,6.37948028028032,0,0,0,1
74120,3.19254706293227,17.6961401362484,6.38509412586455,0,0,0,1
74130,3.19535228806805,17.6914819777132,6.39070457613611,0,0,0,1
74140,3.19815581405574,17.6868197291877,6.39631162811149,0,0,0,1
74150,3.20095763940451,17.6821533931512,6.40191527880902,0,0,0,1
74160,3.20375776262444,17.677482972085,6.40751552524889,0,0,0,1
74170,3.20655618222654,17.6728084684727,6.4131123644531,0,0,0,1
74180,3.20935289672273,17.6681298848,6.41870579344547,0,0,0,1
74190,3.21214790462585,17.6634472235547,6.4242958092517,0,0,0,1
74200,3.21494120444964,17.6587604872269,6.42988240889929,0,0,0,1
74210,3.21773279470878,17.6540696783087,6.43546558941757,0,0,0,1
74220,3.22052267391886,17.6493747992944,6.44104534783773,0,0,0,1
74230,3.22331084059638,17.6446758526805,6.44662168119277,0,0,0,1
74240,3.22609729325877,17.6399728409655,6.45219458651754,0,0,0,1
74250,3.22888203042436,17.6352657666503,6.45776406084872,0,0,0,1
74260,3.23166505061241,17.6305546322378,6.46333010122482,0,0,0,1
74270,3.23444635234309,17.6258394402331,6.46889270468619,0,0,0,1
74280,3.2372259341375,17.6211201931433,6.47445186827501,0,0,0,1
74290,3.24000379451764,17.616396893478,6.48000758903529,0,0,0,1
74300,3.24277993200644,17.6116695437485,6.48555986401289,0,0,0,1
74310,3.24555434512774,17.6069381464686,6.49110869025548,0,0,0,1
74320,3.24832703240629,17.6022027041542,6.49665406481259,0,0,0,1
74330,3.25109799236778,17.5974632193233,6.50219598473556,0,0,0,1
74340,3.25386722353879,17.5927196944959,6.50773444707759,0,0,0,1
74350,3.25663472444685,17.5879721321944,6.5132694488937,0,0,0,1
74360,3.25940049362036,17.5832205349433,6.51880098724073,0,0,0,1
74370,3.26216452958869,17.5784649052691,6.52432905917739,0,0,0,1
74380,3.26492683088209,17.5737052457007,6.52985366176418,0,0,0,1
74390,3.26768739603173,17.5689415587689,6.53537479206348,0,0,0,1
74400,3.27044622356973,17.5641738470068,6.54089244713946,0,0,0,1
74410,3.27320331202908,17.5594021129497,6.54640662405816,0,0,0,1
74420,3.27595865994372,17.5546263591348,6.55191731988744,0,0,0,1
74430,3.2787122658485,17.5498465881018,6.55742453169701,0,0,0,1
74440,3.28146412827982,17.5450628023912,6.56292825655965,0,0,0,1
74450,3.28421424577448,17.5402750045463,6.56842849154896,0,0,0,1
74460,3.28696261686981,17.5354831971138,6.57392523373963,0,0,0,1
74470,3.28970924010411,17.530687382642,6.57941848020824,0,0,0,1
74480,3.29245411401664,17.5258875636815,6.58490822803328,0,0,0,1
74490,3.29519723714757,17.5210837427849,6.59039447429515,0,0,0,1
74500,3.29793860803807,17.5162759225072,6.59587721607615,0,0,0,1
74510,3.30067822523023,17.511464105405,6.60135645046046,0,0,0,1
74520,3.3034160872671,17.5066482940374,6.6068321745342,0,0,0,1
74530,3.30615219269267,17.5018284909653,6.61230438538535,0,0,0,1
74540,3.30888654005191,17.497004698752,6.61777308010382,0,0,0,1
74550,3.31161912789071,17.4921769199627,6.62323825578142,0,0,0,1
74560,3.31434995475592,17.4873451571646,6.62869990951185,0,0,0,1
74570,3.31707901919536,17.4825094129273,6.63415803839073,0,0,0,1
74580,3.31980631975777,17.4776696898222,6.63961263951555,0,0,0,1
74590,3.32253185499287,17.4728259904229,6.64506370998575,0,0,0,1
74600,3.32525562345131,17.4679783173051,6.65051124690263,0,0,0,1
74610,3.3279776236847,17.4631266730466,6.6559552473694,0,0,0,1
74620,3.33069785424559,17.4582710602274,6.6613957084912,0,0,0,1
74630,3.33341631368751,17.4534114814293,6.66683262737503,0,0,0,1
74640,3.33613300056491,17.4485479392365,6.67226600112983,0,0,0,1
74650,3.3388479134332,17.4436804362351,6.67769582686641,0,0,0,1
74660,3.34156105084875,17.4388089750134,6.68312210169752,0,0,0,1
74670,3.34427241136888,17.4339335581617,6.68854482273776,0,0,0,1
74680,3.34698199355184,17.4290541882725,6.69396398710369,0,0,0,1
74690,3.34968979595686,17.4241708679404,6.69937959191373,0,0,0,1
74700,3.35239581714411,17.4192835997619,6.70479163428822,0,0,0,1
74710,3.35510005567469,17.4143923863358,6.71020011134939,0,0,0,1
74720,3.35780251011069,17.409497230263,6.71560502022138,0,0,0,1
74730,3.36050317901512,17.4045981341463,6.72100635803025,0,0,0,1
74740,3.36320206095196,17.3996951005907,6.72640412190393,0,0,0,1
74750,3.36589915448613,17.3947881322034,6.73179830897226,0,0,0,1
74760,3.3685944581835,17.3898772315935,6.737188916367,0,0,0,1
74770,3.37128797061089,17.3849624013724,6.7425759412218,0,0,0,1
74780,3.3739796903361,17.3800436441534,6.7479593806722,0,0,0,1
74790,3.37666961592783,17.375120962552,6.75333923185567,0,0,0,1
74800,3.37935774595578,17.3701943591858,6.75871549191156,0,0,0,1
74810,3.38204407899056,17.3652638366744,6.76408815798112,0,0,0,1
74820,3.38472861360376,17.3603293976396,6.76945722720753,0,0,0,1
74830,3.38741134836791,17.3553910447053,6.77482269673583,0,0,0,1
74840,3.3900922818565,17.3504487804974,6.780184563713,0,0,0,1
74850,3.39277141264395,17.3455026076439,6.78554282528791,0,0,0,1
74860,3.39544873930565,17.3405525287751,6.79089747861131,0,0,0,1
74870,3.39812426041796,17.3355985465229,6.79624852083593,0,0,0,1
74880,3.40079797455879,17.3306406635207,6.8015959491176,0,0,0,1
74890,3.40346988030649,17.3256788824043,6.80693976061299,0,0,0,1
74900,3.40613997623999,17.3207132058128,6.81227995247999,0,0,0,1
74910,3.4088082609392,17.3157436363872,6.81761652187842,0,0,0,1
74920,3.41147473298504,17.3107701767704,6.82294946597008,0,0,0,1
74930,3.41413939095938,17.3057928296074,6.82827878191877,0,0,0,1
74940,3.4168022334451,17.3008115975454,6.8336044668902,0,0,0,1
74950,3.41946325902605,17.2958264832334,6.83892651805211,0,0,0,1
74960,3.42212246628708,17.2908374893225,6.84424493257416,0,0,0,1
74970,3.424779853814,17.2858446184659,6.849559707628,0,0,0,1
74980,3.42743542019363,17.2808478733187,6.85487084038726,0,0,0,1
74990,3.43008916401376,17.2758472565382,6.86017832802752,0,0,0,1
75000,3.43274108386316,17.2708427707837,6.86548216772633,0,0,0,1
75010,3.43539117833161,17.2658344187163,6.87078235666322,0,0,0,1
75020,3.43803944600984,17.2608222029994,6.87607889201968,0,0,0,1
75030,3.44068588548958,17.2558061262983,6.88137177097917,0,0,0,1
75040,3.44333049536356,17.2507861912805,6.88666099072713,0,0,0,1
75050,3.44597327422547,17.2457624006152,6.89194654845094,0,0,0,1
75060,3.44861422066999,17.240734756974,6.89722844133999,0,0,0,1
75070,3.4512533332928,17.2357032630302,6.9025066665856,0,0,0,1
75080,3.45389061069054,17.2306679214595,6.90778122138109,0,0,0,1
75090,3.45652605146086,17.2256287349392,6.91305210292172,0,0,0,1
75100,3.45915965420237,17.220585706149,6.91831930840475,0,0,0,1
75110,3.46179141751468,17.2155388377705,6.92358283502937,0,0,0,1
75120,3.46442133999839,17.2104881324872,6.92884267999678,0,0,0,1
75130,3.46704942025506,17.2054335929848,6.93409884051012,0,0,0,1
75140,3.46967565688725,17.200375221951,6.93935131377451,0,0,0,1
75150,3.47230004849851,17.1953130220756,6.94460009699703,0,0,0,1
75160,3.47492259369337,17.1902469960501,6.94984518738675,0,0,0,1
75170,3.47754329107734,17.1851771465685,6.95508658215469,0,0,0,1
75180,3.48016213925692,17.1801034763264,6.96032427851384,0,0,0,1
75190,3.48277913683958,17.1750259880219,6.96555827367917,0,0,0,1
75200,3.4853942824338,17.1699446843546,6.9707885648676,0,0,0,1
75210,3.48800757464901,17.1648595680265,6.97601514929803,0,0,0,1
75220,3.49061901209567,17.1597706417416,6.98123802419134,0,0,0,1
75230,3.49322859338518,17.1546779082058,6.98645718677036,0,0,0,1
75240,3.49583631712995,17.149581370127,6.9916726342599,0,0,0,1
75250,3.49844218194336,17.1444810302154,6.99688436388673,0,0,0,1
75260,3.5010461864398,17.1393768911829,7.00209237287959,0,0,0,1
75270,3.5036483292346,17.1342689557436,7.00729665846921,0,0,0,1
75280,3.50624860894413,17.1291572266137,7.01249721788826,0,0,0,1
75290,3.50884702418569,17.1240417065113,7.01769404837139,0,0,0,1
75300,3.51144357357761,17.1189223981565,7.02288714715522,0,0,0,1
75310,3.51403825573917,17.1137993042717,7.02807651147834,0,0,0,1
75320,3.51663106929088,17.1086724275804,7.03326213858176,0,0,0,1
75330,3.51922201285461,17.1035417708077,7.03844402570923,0,0,0,1
75340,3.52181108505241,17.0984073366822,7.04362217010484,0,0,0,1
75350,3.52439828450728,17.0932691279346,7.04879656901456,0,0,0,1
75360,3.52698360984321,17.0881271472976,7.05396721968642,0,0,0,1
75370,3.52956705968523,17.082981397506,7.05913411937047,0,0,0,1
75380,3.5321486326594,17.0778318812964,7.0642972653188,0,0,0,1
75390,3.53472832739276,17.0726786014074,7.06945665478553,0,0,0,1
75400,3.5373061425134,17.0675215605796,7.07461228502681,0,0,0,1
75410,3.53988207665041,17.0623607615555,7.07976415330084,0,0,0,1
75420,3.54245612843391,17.0571962070796,7.08491225686783,0,0,0,1
